video_id,veh_id,frame,bb_top,bb_left,bb_height,bb_width
2,251540,920,228.34,497.86,14.81,25.08
2,250363,920,352.24,536.37,32.6,81.59
2,251549,920,272.86,616.88,24.51,39.67
2,251536,920,285.57,621.01,26.76,37.85
2,251515,920,329.67,729.64,25.88,39.35
2,251557,920,312.13,729.87,26.72,43.37
2,251499,920,342.51,816.25,18.53,31.63
2,251545,920,382.74,906.32,30.25,55.4
2,251314,920,485.1,1420.26,48.24,149.5
2,251559,920,595.02,1515.55,80.28,157.12
2,251527,921,252.02,298.43,21.65,23.22
2,251561,921,345.05,338.06,40.96,59.3
2,250363,921,352.35,536.63,32.3,80.76
2,251549,921,273.65,615.48,24.93,39.79
2,251536,921,285.35,617.9,25.71,37.2
2,251515,921,328.72,722.16,26.07,41
2,251557,921,310.71,723.73,27.35,45.35
2,251545,921,378.32,897.27,27.98,53.64
2,251314,921,485.15,1421.21,48.29,149.88
2,251559,921,582.71,1471.02,70.73,147.74
2,251527,922,252.38,297.45,21.72,23.42
2,251561,922,348.12,343.16,40.69,59.85
2,250363,922,352.68,536.69,32.21,80.27
2,251549,922,273.74,614.07,25.17,39.56
2,251536,922,284.11,616.52,24.87,36.05
2,251515,922,327.99,711.45,25.94,43.32
2,251557,922,309.5,719.06,27.27,46.88
2,251545,922,375.51,882.42,26.6,48.02
2,251314,922,484.95,1421.14,48.31,150.12
2,251559,922,575.88,1432.15,66.83,143.48
2,251527,923,254.22,298.35,21.14,22.39
2,251561,923,353.19,344.67,46.46,62.25
2,250363,923,352.49,536.94,32,79.93
2,251549,923,272.73,613.13,24.74,39.71
2,251515,923,325.85,703.93,25.91,43.23
2,251557,923,310.29,708.06,27.84,48.02
2,251545,923,371.87,866.88,26.55,47.98
2,251314,923,484.96,1421.79,47.85,149.62
2,251527,924,255.31,298.2,20.7,22.26
2,251529,924,276.96,338.34,19.66,26.54
2,251561,924,357.28,349.21,46.89,61.18
2,250363,924,352.46,537.07,31.72,79.78
2,251549,924,271.72,607.39,24,39.23
2,251515,924,325.16,699.09,25.39,42.33
2,251557,924,310,701.09,27.49,46.67
2,251565,924,333.5,779.31,22.34,42.48
2,251545,924,369.04,853.05,27.3,49.3
2,251314,924,485.18,1422.21,47.7,148.81
2,251566,924,482.21,1689.34,22,54.03
2,251527,925,255.3,297.55,20.74,23.3
2,251529,925,278.33,338.8,19.35,26.72
2,251561,925,358.47,352.35,46.9,61.01
2,251560,925,274.1,386.08,18.61,24.22
2,251567,925,275.57,528.13,16.2,31.72
2,250363,925,352.58,537.4,31.25,79.18
2,251549,925,272.44,604.98,23.58,38.64
2,251515,925,326.24,692.54,24.55,41.93
2,251557,925,309.02,695.82,27.18,46.05
2,251565,925,331.71,771.86,22.86,41.84
2,251545,925,366.97,844.92,26.87,47.56
2,251314,925,485.34,1421.57,47.58,149.02
2,251566,925,482.3,1690.18,21.7,52.92
2,251527,926,255.85,297.56,20.9,23.19
2,251529,926,279.13,341.01,19.23,27.17
2,251561,926,362.76,355.34,50.28,64.15
2,251560,926,275.37,385.7,18.55,24.65
2,251567,926,275.44,528.45,15.5,30.2
2,250363,926,352.77,537.62,31.1,78.92
2,251549,926,272.55,603.08,23.48,37.5
2,251515,926,328.64,689.73,24.7,42.56
2,251557,926,308.3,690.8,26.92,46.86
2,251565,926,328.96,765.55,24.07,42.12
2,251545,926,360.32,833.27,25.33,46.53
2,251314,926,485.48,1421.29,47.52,149.26
2,251566,926,482.41,1690.09,21.61,52.53
2,251527,927,255.81,296.87,20.83,24.2
2,251529,927,278.81,341.39,19.47,28.59
2,251561,927,364.87,358.43,52.76,66
2,250363,927,352.73,537.61,31.1,78.97
2,251549,927,272.68,602.87,23.34,36.83
2,251557,927,307.85,686.15,27.08,48.84
2,251515,927,331.32,686.98,25.71,44.11
2,251568,927,346.89,695.31,25.58,46.95
2,251565,927,325.46,758.14,25.38,43.89
2,251314,927,485.72,1419.86,47.49,150.22
2,251566,927,482.45,1690.65,21.27,51.4
2,251527,928,255.28,296.67,21.19,25.05
2,251561,928,365.72,362.93,54.59,68.78
2,251540,928,228.81,498.18,14.18,24.41
2,250363,928,352.77,537.24,31.04,78.64
2,251549,928,271.19,598.6,22.83,36.89
2,251557,928,308.59,671.64,27.02,51.71
2,251568,928,345.8,688.12,24.83,46.06
2,251565,928,323.42,750.87,24.91,43.54
2,251314,928,484.46,1427.95,46.44,145.21
2,251566,928,481.15,1693.47,21.33,49.93
2,251527,929,256.29,296.29,21.3,24.31
2,251561,929,371.12,367.39,58.54,70.37
2,251572,929,210.89,524.27,13.95,26.38
2,250363,929,352.83,536.38,31.2,78.81
2,251549,929,270.41,595.33,22.99,36.2
2,251557,929,308.52,665.44,28.12,52.31
2,251571,929,296.02,682.41,22.23,48.14
2,251565,929,319,741.23,25.48,45.01
2,251570,929,367.95,805.46,33.45,47.31
2,251314,929,484.05,1430.29,46.39,142.72
2,251527,930,256.46,296.24,21.26,24.01
2,251569,930,228.6,312.14,16.97,25.28
2,251573,930,287.9,341.22,22.48,34.56
2,251561,930,373.99,367.91,62.93,73.94
2,251560,930,285,388.47,22.37,26.45
2,251567,930,269.57,522.32,14.8,30.25
2,250363,930,352.79,536.15,31.26,79.02
2,251549,930,269.32,593.4,22.86,35.96
2,251557,930,307.79,659.99,28.49,51.64
2,251571,930,295.81,672.48,23.11,50.85
2,251565,930,317.17,733.27,25.68,46.71
2,251545,930,352.2,795.82,25.26,39.69
2,251314,930,483.96,1432.25,46.3,140.65
2,251527,931,256.56,294.68,21.49,25.05
2,251573,931,289.28,342.43,22.67,36.2
2,251561,931,377.01,373.67,64.06,73.61
2,251575,931,227.61,376.77,17.16,25.65
2,251560,931,286.29,385.35,22.77,28.86
2,250363,931,352.76,536.14,31.24,78.84
2,251549,931,269.4,591.7,22.97,35.79
2,251557,931,306.6,655.73,29.67,51.04
2,251571,931,294.64,666.4,23.86,51.04
2,251565,931,314.99,728.43,25.44,47.64
2,251545,931,349.84,782.5,25.33,42.11
2,251314,931,483.97,1433.49,46.12,138.8
2,251527,932,255.34,295.31,22.88,24.94
2,251573,932,291.74,344.69,22.3,32.66
2,251575,932,227.14,376.83,17.4,23.91
2,251561,932,379.18,380.97,63.9,72.46
2,251560,932,287.7,386.21,23.39,28.65
2,250363,932,352.71,536.34,31.39,78.57
2,251549,932,267.83,590.91,23.47,35.68
2,251557,932,305.95,650.98,31.38,51.01
2,251515,932,328.1,658.5,26.87,41.76
2,251571,932,294.23,663.51,24.06,51.63
2,251565,932,313.61,725.18,24.86,47.97
2,251545,932,345.99,770.2,27.05,44.19
2,251314,932,483.8,1433.62,46.18,138.13
2,251577,932,663.79,1728.28,94.53,177.94
2,251573,933,292.2,346.49,22.01,31.77
2,251561,933,380.95,386.17,62.78,72.89
2,251560,933,288.14,386.27,23.86,29.73
2,250363,933,352.64,536.35,31.54,78.37
2,251549,933,266.44,588.9,23.64,36.9
2,251557,933,305.77,647.91,32.88,51.26
2,251515,933,326.92,651.53,26.18,42.9
2,251571,933,292.53,659.09,24.55,52.23
2,251565,933,312.29,718.08,24.48,49.76
2,251545,933,341.99,758.09,29.36,46.78
2,251314,933,483.61,1433.9,46.23,137.51
2,251581,933,588.77,1597.39,57.69,156.41
2,251577,933,664.85,1720.02,77.25,160.4
2,251573,934,293.66,345.7,23.42,34.55
2,251560,934,288.68,384.58,24.74,31.33
2,251561,934,389.65,391.57,66.51,75.94
2,251572,934,210.25,524.35,14.06,26.98
2,250363,934,352.52,536.63,31.6,78.54
2,251549,934,267.13,589.03,23.46,35.74
2,251557,934,308.22,638.04,32.66,50.59
2,251515,934,325.13,646.96,25.73,42.85
2,251571,934,291.37,655.75,24.72,52
2,251565,934,309.25,711.63,24.53,48.45
2,251545,934,342.82,747.52,28.95,46.35
2,251582,934,464.33,1068.25,57.73,103.9
2,251314,934,483.77,1434.01,46.14,136.74
2,251581,934,581.58,1540.89,53.76,148.49
2,251569,935,228.61,310.11,16.77,21.41
2,251573,935,293.89,346.82,24.29,34.19
2,251560,935,290.77,383.2,24.98,31.67
2,251561,935,394.52,397.6,67.94,76.65
2,251572,935,209.69,524.26,13.95,27.06
2,250363,935,352.45,536.53,31.83,79.06
2,251549,935,265.43,589.74,22.95,35.56
2,251557,935,308.8,633.54,32.64,48.78
2,251515,935,324.73,640.12,24.65,41.19
2,251571,935,289.97,654.15,24.36,50.44
2,251565,935,307.66,707.55,24.67,49.28
2,251545,935,341.36,737.74,30.58,48.56
2,251582,935,458.32,1047.27,57.18,99.68
2,251314,935,483.75,1434.2,46.06,135.91
2,251581,935,567.8,1494.55,56.47,151.51
2,251569,936,228.35,310.13,16.79,23.35
2,251573,936,294.1,348.77,24.61,33.54
2,251575,936,228.87,374.38,18.42,27
2,251560,936,291.49,375.01,26.31,36.26
2,251561,936,397.45,402.22,68.02,77.77
2,250363,936,352.25,536.96,31.91,78.87
2,251549,936,264.19,589.06,23.91,35.2
2,251557,936,306.52,631.14,33.81,48.75
2,251571,936,287.13,649.87,24.41,51.6
2,251565,936,307.43,702.48,24.88,49.43
2,251545,936,342.56,728.61,30.5,48.24
2,251582,936,447.76,1027.98,56.68,97.77
2,251314,936,483.78,1434.22,45.97,135.73
2,251569,937,228.84,308.11,17.08,24.12
2,251573,937,295.46,348.35,25.63,35.24
2,251560,937,292.99,373.58,27.66,38.53
2,251575,937,230.5,375.2,18.14,25.3
2,251585,937,291.43,398.75,26.4,31.63
2,251561,937,399.43,408.04,70.38,79.14
2,250363,937,352.25,537.15,32.05,78.79
2,251549,937,264.02,588.31,23.83,35.59
2,251557,937,305.58,627.59,33.79,47.93
2,251571,937,286.1,645.99,24.28,52.49
2,251565,937,306.04,699.71,25.08,49.72
2,251545,937,341.14,719.16,32.54,49.54
2,251582,937,442.54,1004.42,56.44,96.94
2,251314,937,482.93,1432.54,46.02,137.48
2,251569,938,229.29,306.43,17.24,23.26
2,251573,938,295.37,347.4,26.96,36.71
2,251560,938,293.4,373.05,28.48,40.2
2,251575,938,230.67,375.05,18.31,25.22
2,251585,938,291.54,396.61,27.82,32.95
2,251561,938,406.34,415.49,72.6,81.59
2,250363,938,351.88,537.45,32.28,78.7
2,251557,938,303.35,623.99,34.77,47.07
2,251565,938,305.3,696.22,25.51,49.79
2,251545,938,341.52,709.49,31.86,49.02
2,251582,938,438.29,982.54,55.32,94.66
2,251314,938,483.1,1431.33,46.7,137.77
2,251587,938,580.78,1456.24,69.79,168.54
2,251560,939,300.38,366.73,29.03,38.22
2,251575,939,229.82,375.41,18.78,25.17
2,251585,939,293.16,399.48,27.28,33.21
2,251561,939,411.08,423.34,75.54,83.37
2,251590,939,409.37,424.77,80.22,83.67
2,250363,939,351.8,537.34,32.31,78.78
2,251557,939,304.37,619.68,34.5,45.61
2,251589,939,286.98,627.43,29.42,57.46
2,251565,939,305.35,691.16,25.58,49.6
2,251591,939,330.35,705.1,32.92,56.78
2,251582,939,435.68,967.6,53.51,90.12
2,251581,939,522.86,1371.61,57.87,160.38
2,251587,939,578.64,1422.82,60.33,157.4
2,251314,939,482.67,1431.17,47.47,137.77
2,251560,940,304.26,361.99,29.39,36.43
2,251575,940,230.13,375.86,17.83,24.48
2,251585,940,293.5,402.21,27.69,33.65
2,251561,940,418.41,431.41,82.27,88.25
2,251590,940,412.23,432.56,80.17,86.2
2,250363,940,351.7,537.62,32.37,78.09
2,251557,940,304.92,616.79,33.93,43.56
2,251589,940,287.47,623.56,26.58,52.8
2,251565,940,307.24,689.25,25.84,49.29
2,251591,940,330.49,699.12,32.11,53.44
2,251582,940,427.63,958.64,51.95,83.35
2,251314,940,483.57,1434.95,47.6,134.22
2,251587,940,573.72,1439.38,46.55,108.99
2,251560,941,306.66,361.31,29.39,33.99
2,251575,941,230.65,375.16,17.83,23.87
2,251585,941,294.1,403.5,27.59,33.69
2,251561,941,423.38,438.55,85.97,90.96
2,251590,941,421.04,439.14,86.53,91.63
2,250363,941,351.87,537.11,32.23,77.53
2,251557,941,304.2,612.62,32.49,44.51
2,251589,941,287.37,620.94,24.98,48.74
2,251591,941,328.91,687.88,32.51,51.83
2,251565,941,309.06,689.28,25.94,48.14
2,251314,941,484.28,1431.65,47.83,136.1
2,251569,942,229.36,304.26,17.48,22.79
2,251560,942,309.87,362.13,28.21,34.95
2,251575,942,230.83,376.97,17.81,22.59
2,251585,942,293.4,404.71,26.69,33.25
2,251561,942,426.31,444,87.91,93.81
2,251590,942,425.09,444.2,89.28,95.35
2,250363,942,351.9,537.32,32.02,77.1
2,251589,942,286.44,619.45,25.34,46.06
2,251591,942,325.78,682.71,31.6,50.14
2,251565,942,310.61,687.29,26.33,48.8
2,251584,942,501.05,1364.71,47.43,91.33
2,251314,942,483.05,1426.29,47.9,141.37
2,251579,943,270.64,293.41,24.65,23.98
2,251560,943,310.94,365.1,28.63,36.51
2,251575,943,230.21,377.99,17.78,21.81
2,251585,943,293.82,404.84,26.88,33.71
2,251590,943,429.95,452.22,86.26,97.29
2,250363,943,352,537.33,32,77.1
2,251592,943,258.04,579.44,19.61,36.78
2,251596,943,277.76,636,18.44,35.61
2,251591,943,324.84,669.3,32,53.99
2,251565,943,312.31,684.72,27.21,49.24
2,251314,943,483.08,1422.69,47.57,144.74
2,251579,944,271.15,292.94,24.97,24.85
2,251560,944,312.2,367.17,28.38,39.2
2,251575,944,230.54,378.31,18.43,21.49
2,251601,944,305.89,404.82,29.89,31.74
2,251590,944,434.23,460.2,84.89,100.46
2,250363,944,352.17,537.8,31.91,76.85
2,251592,944,257.63,578.06,19.75,36.72
2,251596,944,277.66,630.37,18.15,36.78
2,251591,944,324.75,661.57,31.69,53.75
2,251565,944,312.23,684.08,26.76,47.36
2,251582,944,403.55,899.91,37.18,60.26
2,251314,944,483.58,1422.23,46.98,145.32
2,251579,945,271.08,291.17,25.03,25.23
2,251560,945,313.45,367.83,28,39.24
2,251575,945,231.49,377.87,18.04,21.58
2,251601,945,306.51,409.63,29.17,29.88
2,251590,945,442.54,471.08,86.04,103.46
2,250363,945,352.38,537.9,31.62,76.49
2,251592,945,256.38,577.16,19.91,37.08
2,251596,945,276.31,627.24,18.56,38.13
2,251591,945,324,656.62,30.9,51.33
2,251595,945,293.99,663.68,21.17,39.76
2,251565,945,309.92,673.09,27.07,47.95
2,251581,945,474.47,1184.31,43.58,119.99
2,251314,945,483.99,1421.81,46.51,146.23
2,251600,945,481.26,1694.95,21.16,47.64
2,251579,946,271.83,291.67,24.72,23.87
2,251569,946,229.13,303.63,17.52,23.4
2,251560,946,314.46,369.78,27.74,40.23
2,251575,946,231.29,377.44,17.65,22.2
2,251601,946,306.31,408.89,29.03,31.36
2,251590,946,448.03,481.92,88.12,104.04
2,250363,946,352.43,538.16,31.36,76.18
2,251592,946,255.57,577.51,19.7,36.25
2,251596,946,275.01,625.91,18.14,37.58
2,251591,946,321.86,654.76,31.09,50.05
2,251595,946,293.05,660.58,22.85,42.11
2,251565,946,309.57,665.88,28.58,48.97
2,251581,946,466.87,1164.8,43.54,121.23
2,251314,946,483.47,1422.53,45.81,146.67
2,251600,946,481.68,1695.68,20.22,45.44
2,251579,947,271.67,290.21,24.91,25.2
2,251605,947,320.72,374.38,33.15,40.07
2,251575,947,230.88,376.34,18.09,22.78
2,251601,947,307.1,410.82,29.62,32.3
2,251590,947,458.17,493.2,94.07,107.23
2,250363,947,352.3,538.1,31.52,76.35
2,251592,947,255.5,575.56,19.89,38.45
2,251596,947,273.97,618.61,19.48,41.07
2,251595,947,293.24,656.71,24.28,43.21
2,251565,947,308.97,660.84,29.58,48.96
2,251581,947,462.27,1139.44,42.81,118.38
2,251314,947,483.21,1422.53,45.65,146.86
2,251604,947,576.78,1673.92,65.3,145.72
2,251600,947,481.11,1695.03,21.39,47.79
2,251579,948,271.5,289.43,25.85,25.76
2,251605,948,320.86,372.71,34.75,44.47
2,251575,948,231.07,376.64,18.61,22.45
2,251601,948,307.81,409.1,30.49,34.62
2,251561,948,463.5,500.04,110.7,121.28
2,251590,948,464.97,505.17,95.63,110.36
2,250363,948,352.32,538.52,31.37,76.58
2,251592,948,255.11,571.54,19.03,34.98
2,251596,948,273.87,617.79,19.25,39.81
2,251595,948,292.02,653.22,26.23,44.84
2,251565,948,307.3,655.66,29.68,47.65
2,251314,948,483.22,1420.95,45.99,148.35
2,251604,948,566.98,1636.57,62.13,137.84
2,251600,948,480.45,1694.41,22.79,50.65
2,251579,949,272.3,289.53,26.27,25.92
2,251605,949,325.22,374.27,33.23,44.1
2,251575,949,231.49,376.54,18.9,23.62
2,251601,949,309.3,409.32,30.67,37.77
2,251561,949,472.44,513.5,113.75,125.1
2,250363,949,352.37,538.93,31.29,76.84
2,251592,949,254.86,569.72,18.5,33.05
2,251596,949,273.33,618.29,19.4,39.34
2,251565,949,306.18,649.21,29.81,48.35
2,251595,949,292.93,650.74,27.2,45.69
2,251609,949,451.83,1097.21,75.9,161.85
2,251314,949,482.97,1419.74,46.46,149.87
2,251604,949,558.35,1600.58,61.03,132.61
2,251600,949,479.78,1693.56,24.01,53.41
2,251569,950,229.32,301.54,19.71,27.61
2,251605,950,327.48,374.76,32.47,42.79
2,251575,950,231.94,375.29,19.28,23.73
2,251601,950,309.69,411.37,31.4,40.51
2,251561,950,478.96,529.44,115.22,126.07
2,250363,950,352.56,538.1,31.39,77.62
2,251592,950,253.98,568.67,18.68,31.21
2,251612,950,271.63,589.36,23.3,44.87
2,251596,950,271.9,618.92,19.77,39.41
2,251565,950,303.92,646.27,30.46,49.21
2,251595,950,291.71,649.15,29.25,47.32
2,251609,950,442.8,1063.94,80.69,161.1
2,251314,950,483.31,1419.69,46.65,149.86
2,251604,950,545.37,1555.44,59.71,132.23
2,251600,950,479.47,1692.54,24.96,55.57
2,251569,951,229.04,301.81,20.19,31.02
2,251605,951,327.72,375.86,32.97,45.68
2,251601,951,311.18,412.02,31.37,43.03
2,250363,951,352.41,537.82,31.51,77.7
2,251561,951,482.17,546.11,114.01,125.87
2,251592,951,252.65,568.84,18.99,30.84
2,251612,951,271.64,590.04,22.85,45.58
2,251596,951,271.18,617.81,19.86,38.61
2,251591,951,308,629.76,28.61,48.51
2,251595,951,292.05,646.1,30.88,49.18
2,251314,951,484.16,1419.58,46.52,151.21
2,251604,951,539.65,1513.56,56.68,130.86
2,251600,951,479.43,1691.84,25.34,56.48
2,251605,952,329.54,375.43,32.15,46.43
2,251617,952,328.53,403.63,30.29,39.59
2,251601,952,312.51,414.28,30.04,42.52
2,251603,952,235.03,493.78,18.13,25.7
2,250363,952,352.22,537.86,31.57,77.5
2,251561,952,491.82,560.29,112.5,130.51
2,251590,952,496.34,566.15,106.21,125.01
2,251592,952,250.54,569.42,18.8,28.73
2,251612,952,271.46,591.89,21.76,45.33
2,251596,952,271.61,618.06,19.78,38.57
2,251591,952,305.94,625.47,28.41,49.73
2,251595,952,288.89,636.52,31.86,50.02
2,251615,952,448.37,1042.98,72.18,138.54
2,251314,952,484.12,1420.36,46.66,151.1
2,251604,952,535.09,1476.19,56.9,130.14
2,251600,952,479.5,1691.72,25.5,56.82
2,251617,953,328.16,408.32,30.68,41.5
2,251601,953,312.86,414.66,29.87,43.78
2,251603,953,235.95,494.6,17.85,25.1
2,250363,953,352.32,537.28,31.58,78.31
2,251561,953,502.82,573.99,117.97,134.08
2,251590,953,505.28,576.87,114.64,131.64
2,251612,953,270.15,593.54,21.42,46.26
2,251596,953,271.7,616.9,20.01,38.43
2,251591,953,304.79,620.96,28.46,48.9
2,251595,953,288.58,632.97,30.5,49.29
2,251615,953,450.91,1024.11,65.25,128.88
2,251314,953,484.44,1420.85,47.81,153.41
2,251604,953,523.79,1436.51,55.91,134.14
2,251600,953,479.42,1691.54,25.74,57.59
2,251617,954,328.56,409.15,31.64,44.67
2,251603,954,235.57,494.58,18.15,26.28
2,250363,954,352.48,536.4,31.62,79.72
2,251612,954,268.17,593.39,21.1,47.66
2,251561,954,512.19,594.19,122.15,137.59
2,251590,954,518.85,596.55,124.26,136.7
2,251596,954,272.1,616.48,19.92,39.07
2,251591,954,303.82,619.17,27.9,46.73
2,251595,954,288.79,628.62,30.42,47.56
2,251615,954,436.48,1006.52,69.27,131.79
2,251604,954,507.3,1400.29,58.89,138.42
2,251314,954,484.67,1419,49.44,153.87
2,251600,954,479.35,1691.3,26.08,58.5
2,251617,955,330.99,408.49,31.85,44.8
2,251603,955,235.38,494.18,18.13,26.9
2,250363,955,352.61,535.77,31.49,80.04
2,251612,955,267.11,592.47,20.76,46.96
2,251590,955,526.08,611.17,129.53,144.46
2,251561,955,518.53,611.48,122.68,139.97
2,251596,955,273.57,616.35,21.06,40.42
2,251595,955,288.48,623.69,29.12,45.94
2,251615,955,432.57,988.13,67.4,126.81
2,251604,955,500.44,1381.38,55.24,128.32
2,251314,955,486.13,1423.92,48.78,149.24
2,251600,955,479.44,1691.25,25.97,57.83
2,251621,956,346.94,406.79,32.23,41.9
2,251603,956,234.18,491.73,18.18,27.4
2,250363,956,352.52,535.03,31.45,81.14
2,251612,956,267.03,591.84,20.28,46.55
2,251596,956,273.48,617.09,21.95,42.48
2,251595,956,289.84,621.46,27.64,45.23
2,251590,956,533.97,624.92,132.28,151.63
2,251561,956,532.44,625.85,126.65,147.53
2,251615,956,428.47,970.63,65.93,119.43
2,251620,956,413.09,1064.55,40.19,71.22
2,251604,956,497.27,1366.62,52.51,114.21
2,251314,956,484.95,1424.47,47.97,148.37
2,251600,956,479.63,1691.26,25.57,56.61
2,251569,957,230.34,296.73,19.66,31.77
2,251575,957,234.05,373.51,18.95,25.26
2,251621,957,347.88,411.42,33.48,42.11
2,251603,957,234.76,491.92,17.91,27.11
2,250363,957,352.47,534.07,31.64,82.4
2,251612,957,267.29,591.95,21.1,48.92
2,251596,957,273.15,615.39,22.44,44.25
2,251595,957,287.81,616.04,27.27,45.38
2,251590,957,550.31,642.16,141.32,161.41
2,251561,957,541.42,644.45,132.29,154.87
2,251615,957,414.35,953.69,68.97,124.13
2,251620,957,410.88,1050.08,39.47,66.93
2,251314,957,484.33,1418.78,47.76,152.48
2,251600,957,479.6,1691.57,25.62,56.53
2,251569,958,229.54,293.2,20.43,33.21
2,251621,958,348.77,412.9,34.45,43.11
2,251622,958,327.42,434.17,35.79,41.1
2,251603,958,235.25,492.79,17.4,26.45
2,250363,958,352.15,533.1,31.65,83.15
2,251612,958,266.15,592.78,20.99,48.08
2,251596,958,273.5,614.71,23.03,44.72
2,251595,958,286.94,615.62,27.39,43.33
2,251590,958,558.15,665.55,145.15,168.53
2,251561,958,550.35,666.03,136.73,162
2,251615,958,411.13,936.5,66.03,115.86
2,251620,958,404.46,1030.5,38.07,70.41
2,251314,958,483.72,1419.07,47.36,151.51
2,251600,958,479.79,1692.44,25.36,55.67
2,251569,959,229.56,292.74,20.56,33.97
2,251607,959,228.11,343.24,19.07,26.29
2,251622,959,327.78,436.23,36.64,41.45
2,250363,959,352.07,532.73,31.3,83.78
2,251612,959,267.91,591.39,22.09,50.84
2,251596,959,273.95,614.89,23.02,44.31
2,251590,959,564.47,685.34,142.54,176.06
2,251561,959,554.83,689.28,137.9,168.52
2,251314,959,483.77,1421.1,46.66,149.49
2,251600,959,479.87,1692.75,25.14,55.14
2,251569,960,229.81,293.73,20.62,34.07
2,251607,960,226.5,338.49,19.9,30.98
2,251622,960,328.76,437.42,36.05,42.95
2,250363,960,352.33,532.82,31.18,84.05
2,251612,960,267.5,589.7,22.69,52.19
2,251596,960,274.31,614.08,22.73,45.18
2,251561,960,583.61,711.35,152.64,179.13
2,251590,960,575.89,712.48,148.09,189.26
2,251314,960,483.59,1425.42,46.24,146.01
2,251600,960,481.01,1689.48,24.61,55.71
2,251569,961,229.68,294.06,20.81,34.41
2,251607,961,224.91,339.27,21.08,31.15
2,251622,961,329.72,439.14,35.49,44.06
2,250363,961,352.01,533.96,31.27,84.13
2,251612,961,267.9,591.74,23.21,52.1
2,251596,961,273.39,613.02,22.55,45.04
2,251625,961,343.32,698.57,31.92,51.21
2,251590,961,593.93,733.42,157.06,199.73
2,251561,961,596.4,735.25,159.64,190.84
2,251604,961,462.4,1232.61,46.05,89.65
2,251314,961,483.82,1425.24,46.11,145.39
2,251569,962,229.64,293.37,20.67,33.4
2,251607,962,224.88,340.84,21.3,30.82
2,251624,962,247.64,374.38,22.45,25.15
2,251621,962,346.54,446.08,36.84,46.43
2,251603,962,231.85,491.99,17.82,25.89
2,250363,962,352.38,535.04,31.31,83.27
2,251592,962,252.08,560.17,17.57,31.36
2,251612,962,267.07,594.5,23.25,50.26
2,251596,962,272.06,611.16,22.27,44.3
2,251625,962,340.96,690.32,32.56,51.56
2,251590,962,605.03,763.39,161.24,205.28
2,251620,962,391.07,975.52,27.74,57.5
2,251604,962,456.86,1214.05,45.6,87.32
2,251314,962,483.75,1425.18,45.87,144.63
2,251569,963,230.26,291.76,21.42,32.93
2,251607,963,224.87,342.43,21.84,30.41
2,251624,963,247.84,373.98,22.73,26.51
2,251621,963,346.09,450.32,38.15,47.81
2,251603,963,231.82,492.13,17.57,25.13
2,250363,963,352.6,535.17,31.22,82.65
2,251629,963,267.45,550.26,21.15,43.12
2,251592,963,253.19,560.52,17.49,32.53
2,251612,963,268.28,590.48,23.48,49.96
2,251625,963,335.61,683.09,30,49.5
2,251590,963,616.47,789.79,164.49,213.73
2,251620,963,387.49,961.56,27.48,56.55
2,251604,963,450.81,1196.56,43.77,86.2
2,251314,963,483.66,1425.34,46.01,144.59
2,251569,964,229.85,292.42,22.55,33.08
2,251633,964,365.87,443.76,42.62,58.89
2,251621,964,344.4,453.3,36.52,46.9
2,250363,964,352.17,535.5,31.01,82.09
2,251592,964,252.63,560.77,17.12,32.4
2,251612,964,268.45,589.16,23.25,48.5
2,251625,964,332.54,671.95,28.23,49.47
2,251620,964,383.7,951.36,28.54,56.47
2,251604,964,445.35,1169.81,43.83,87.22
2,251314,964,483.73,1423.77,46.29,146.03
2,251569,965,229.76,289.41,23.5,35.76
2,250363,965,351.95,536.1,30.5,81.79
2,251592,965,252.58,560.69,16.93,32.11
2,251635,965,257.82,583.71,18.23,40.5
2,251612,965,268.17,586.83,23.23,47.54
2,251625,965,331.05,664.3,27.31,47.75
2,251630,965,372.13,841.95,23.06,71.79
2,251561,965,651.38,861.03,173.19,221.69
2,251620,965,378.59,936.59,28.37,54.75
2,251604,965,439.61,1150.14,43.23,86.05
2,251314,965,483.39,1421.96,46.78,148.42
2,251634,965,604.9,1692.48,90.24,176.49
2,251569,966,229.66,287.44,23.8,36.86
2,250363,966,351.74,536.42,29.8,80.14
2,251592,966,254,559.6,17.03,32.52
2,251612,966,268.79,585.7,23.13,45.95
2,251625,966,327.21,657.75,27.69,47.41
2,251630,966,368.94,831.09,23.26,68.28
2,251561,966,675.86,902.9,175.89,228.01
2,251620,966,375.68,926.44,26.75,52.85
2,251604,966,432.29,1130.33,41.67,85.01
2,251314,966,483.4,1421.86,46.85,149.35
2,251634,966,593.73,1635.9,84.95,179.02
2,251569,967,229.88,289.62,23.79,36.67
2,250363,967,352.1,537.49,29.67,79.04
2,251592,967,252.86,560.36,16.86,32.48
2,251612,967,267.12,585.86,23.04,44.77
2,251625,967,324.26,652.45,28.41,47.99
2,251630,967,363.13,823.17,21.68,61.97
2,251620,967,372.37,912.94,26.78,52.59
2,251561,967,696.13,941.67,192.18,246.37
2,251604,967,426.2,1109.86,41.32,83.88
2,251314,967,483.18,1421.77,47.12,149.93
2,251634,967,581.89,1591.95,80.58,176.28
2,251637,967,351.2,1646.03,19.99,50.08
2,251569,968,231.33,289.65,23.82,37.26
2,251621,968,352.08,467.72,31.9,52.78
2,250363,968,352.24,537.79,29.78,78.62
2,251592,968,251.93,556.23,16.77,32.5
2,251612,968,266.25,585.46,22.93,43.53
